season,week,game_type,home_team,away_team,home_score,away_score,home_rest,away_rest,result
2012,6,REG,MIA,STL,17,14,7,10,3
2012,6,REG,NYJ,IND,35,9,6,7,26
2012,6,REG,PHI,DET,23,26,7,14,-3
2012,6,REG,TB,KC,38,10,14,7,28
2012,6,REG,ARI,BUF,16,19,10,7,-3
2012,6,REG,SEA,NE,24,23,7,7,1
2012,6,REG,SF,NYG,3,26,7,7,-23
2012,6,REG,WAS,MIN,38,26,7,7,12
2012,6,REG,HOU,GB,24,42,6,7,-18
2012,6,REG,SD,DEN,24,35,8,8,-11
2012,7,REG,SF,SEA,13,6,4,4,7
2012,7,REG,BUF,TEN,34,35,7,10,-1
2012,7,REG,CAR,DAL,14,19,14,7,-5
2012,7,REG,HOU,BAL,43,13,7,7,30
2012,7,REG,IND,CLE,17,13,7,7,4
2012,7,REG,MIN,ARI,21,14,7,7,7
2012,7,REG,NYG,WAS,27,23,7,7,4
2012,7,REG,STL,GB,20,30,7,7,-10
2012,7,REG,TB,NO,28,35,7,14,-7
2012,7,REG,NE,NYJ,29,26,7,7,3
2012,7,REG,OAK,JAX,26,23,7,14,3
2012,7,REG,CIN,PIT,17,24,7,10,-7
2012,7,REG,CHI,DET,13,7,15,8,6
2012,8,REG,MIN,TB,17,36,4,4,-19
2012,8,REG,CHI,CAR,23,22,6,7,1
2012,8,REG,CLE,SD,7,6,7,13,1
2012,8,REG,DET,SEA,28,24,6,10,4
2012,8,REG,GB,JAX,24,15,7,7,9
2012,8,REG,NYJ,MIA,9,30,7,14,-21
2012,8,REG,PHI,ATL,17,30,14,14,-13
2012,8,REG,PIT,WAS,27,12,7,7,15
2012,8,REG,STL,NE,7,45,7,7,-38
2012,8,REG,TEN,IND,13,19,7,7,-6
2012,8,REG,KC,OAK,16,26,14,7,-10
2012,8,REG,DAL,NYG,24,29,7,7,-5
2012,8,REG,DEN,NO,34,14,13,7,20
2012,8,REG,ARI,SF,3,24,8,11,-21
2012,9,REG,SD,KC,31,13,4,4,18
2012,9,REG,CIN,DEN,23,31,14,7,-8
2012,9,REG,CLE,BAL,15,25,7,14,-10
2012,9,REG,GB,ARI,31,17,7,6,14
2012,9,REG,HOU,BUF,21,9,14,14,12
2012,9,REG,IND,MIA,23,20,7,7,3
2012,9,REG,JAX,DET,14,31,7,7,-17
2012,9,REG,TEN,CHI,20,51,7,7,-31
2012,9,REG,WAS,CAR,13,21,7,7,-8
2012,9,REG,OAK,TB,32,42,7,10,-10
2012,9,REG,SEA,MIN,30,20,7,10,10
2012,9,REG,NYG,PIT,20,24,7,7,-4
2012,9,REG,ATL,DAL,19,13,7,7,6
2012,9,REG,NO,PHI,28,13,8,8,15
2012,10,REG,JAX,IND,10,27,4,4,-17
2012,10,REG,BAL,OAK,55,20,7,7,35
2012,10,REG,CAR,DEN,14,36,7,7,-22
2012,10,REG,CIN,NYG,31,13,7,7,18
2012,10,REG,MIA,TEN,3,37,7,7,-34
2012,10,REG,MIN,DET,34,24,7,7,10
2012,10,REG,NE,BUF,37,31,14,7,6
2012,10,REG,NO,ATL,31,27,6,7,4
2012,10,REG,TB,SD,34,24,7,10,10
2012,10,REG,SEA,NYJ,28,7,7,14,21
2012,10,REG,PHI,DAL,23,38,6,7,-15
2012,10,REG,SF,STL,24,24,13,14,0
2012,10,REG,CHI,HOU,6,13,7,7,-7
2012,10,REG,PIT,KC,16,13,8,11,3
2012,11,REG,BUF,MIA,19,14,4,4,5
2012,11,REG,ATL,ARI,23,19,7,14,4
2012,11,REG,CAR,TB,21,27,7,7,-6
2012,11,REG,DAL,CLE,23,20,7,14,3
2012,11,REG,DET,GB,20,24,7,14,-4
2012,11,REG,HOU,JAX,43,37,7,10,6
2012,11,REG,KC,CIN,6,28,6,7,-22
2012,11,REG,STL,NYJ,13,27,7,7,-14
2012,11,REG,WAS,PHI,31,6,14,7,25
2012,11,REG,OAK,NO,17,38,7,7,-21
2012,11,REG,DEN,SD,30,23,7,7,7
2012,11,REG,NE,IND,59,24,7,10,35
2012,11,REG,PIT,BAL,10,13,6,7,-3
2012,11,REG,SF,CHI,32,7,8,8,25
2012,12,REG,DET,HOU,31,34,4,4,-3
2012,12,REG,DAL,WAS,31,38,4,4,-7
2012,12,REG,NYJ,NE,19,49,4,4,-30
2012,12,REG,CHI,MIN,28,10,6,14,18
2012,12,REG,CIN,OAK,34,10,7,7,24
2012,12,REG,CLE,PIT,20,14,7,7,6
2012,12,REG,IND,BUF,20,13,7,10,7
2012,12,REG,JAX,TEN,24,19,7,14,5
2012,12,REG,KC,DEN,9,17,7,7,-8
2012,12,REG,MIA,SEA,24,21,10,14,3
2012,12,REG,TB,ATL,23,24,7,7,-1
2012,12,REG,SD,BAL,13,16,7,7,-3
2012,12,REG,ARI,STL,17,31,7,7,-14
2012,12,REG,NO,SF,21,31,7,6,-10
2012,12,REG,NYG,GB,38,10,14,7,28
2012,12,REG,PHI,CAR,22,30,8,8,-8
2012,13,REG,ATL,NO,23,13,4,4,10
2012,13,REG,BUF,JAX,34,18,7,7,16
2012,13,REG,CHI,SEA,17,23,7,7,-6
2012,13,REG,DET,IND,33,35,10,7,-2
2012,13,REG,GB,MIN,23,14,7,7,9
2012,13,REG,KC,CAR,27,21,7,6,6
2012,13,REG,MIA,NE,16,23,7,10,-7
2012,13,REG,NYJ,ARI,7,6,10,7,1
2012,13,REG,STL,SF,16,13,7,7,3
2012,13,REG,TEN,HOU,10,24,7,10,-14
2012,13,REG,DEN,TB,31,23,7,7,8
2012,13,REG,BAL,PIT,20,23,7,7,-3
2012,13,REG,OAK,CLE,17,20,7,7,-3
2012,13,REG,SD,CIN,13,20,7,7,-7
2012,13,REG,DAL,PHI,38,33,10,6,5
2012,13,REG,WAS,NYG,17,16,11,8,1
2012,14,REG,OAK,DEN,13,26,4,4,-13
2012,14,REG,BUF,STL,12,15,7,7,-3
2012,14,REG,CAR,ATL,30,20,7,10,10
2012,14,REG,CIN,DAL,19,20,7,7,-1
2012,14,REG,CLE,KC,30,7,7,7,23
2012,14,REG,IND,TEN,27,23,7,7,4
2012,14,REG,JAX,NYJ,10,17,7,7,-7
2012,14,REG,MIN,CHI,21,14,7,7,7
2012,14,REG,PIT,SD,24,34,7,7,-10
2012,14,REG,TB,PHI,21,23,7,7,-2
2012,14,REG,WAS,BAL,31,28,6,7,3
2012,14,REG,SF,MIA,27,13,7,7,14
2012,14,REG,NYG,NO,52,27,6,10,25
2012,14,REG,SEA,ARI,58,0,7,7,58
2012,14,REG,GB,DET,27,20,7,7,7
2012,14,REG,NE,HOU,42,14,8,8,28
2012,15,REG,PHI,CIN,13,34,4,4,-21
2012,15,REG,ATL,NYG,34,0,7,7,34
2012,15,REG,BAL,DEN,17,34,7,10,-17
2012,15,REG,CHI,GB,13,21,7,7,-8
2012,15,REG,CLE,WAS,21,38,7,7,-17
2012,15,REG,HOU,IND,29,17,6,7,12
2012,15,REG,MIA,JAX,24,3,7,7,21
2012,15,REG,NO,TB,41,0,7,7,41
2012,15,REG,STL,MIN,22,36,7,7,-14
2012,15,REG,ARI,DET,38,10,7,7,28
2012,15,REG,BUF,SEA,17,50,7,7,-33
2012,15,REG,SD,CAR,7,31,7,7,-24
2012,15,REG,DAL,PIT,27,24,7,7,3
2012,15,REG,OAK,KC,15,0,10,7,15
2012,15,REG,NE,SF,34,41,6,7,-7
2012,15,REG,TEN,NYJ,14,10,8,8,4
2012,16,REG,DET,ATL,18,31,6,6,-13
2012,16,REG,CAR,OAK,17,6,7,7,11
2012,16,REG,DAL,NO,31,34,7,7,-3
2012,16,REG,GB,TEN,55,7,7,6,48
2012,16,REG,HOU,MIN,6,23,7,7,-17
2012,16,REG,JAX,NE,16,23,7,7,-7
2012,16,REG,KC,IND,13,20,7,7,-7
2012,16,REG,MIA,BUF,24,10,7,7,14
2012,16,REG,NYJ,SD,17,27,6,7,-10
2012,16,REG,PHI,WAS,20,27,10,7,-7
2012,16,REG,PIT,CIN,10,13,7,10,-3
2012,16,REG,TB,STL,13,28,7,7,-15
2012,16,REG,DEN,CLE,34,12,7,7,22
2012,16,REG,ARI,CHI,13,28,7,7,-15
2012,16,REG,BAL,NYG,33,14,7,7,19
2012,16,REG,SEA,SF,42,13,7,7,29
2012,17,REG,ATL,TB,17,22,8,7,-5
2012,17,REG,BUF,NYJ,28,9,7,7,19
2012,17,REG,CIN,BAL,23,17,7,7,6
2012,17,REG,DET,CHI,24,26,8,7,-2
2012,17,REG,IND,HOU,28,16,7,7,12
2012,17,REG,NO,CAR,38,44,7,7,-6
2012,17,REG,NYG,PHI,42,7,7,7,35
2012,17,REG,PIT,CLE,24,10,7,7,14
2012,17,REG,TEN,JAX,38,20,7,7,18
2012,17,REG,DEN,KC,38,3,7,7,35
2012,17,REG,MIN,GB,37,34,7,7,3
2012,17,REG,NE,MIA,28,0,7,7,28
2012,17,REG,SD,OAK,24,21,7,7,3
2012,17,REG,SEA,STL,20,13,7,7,7
2012,17,REG,SF,ARI,27,13,7,7,14
2012,17,REG,WAS,DAL,28,18,7,7,10
2013,1,REG,DEN,BAL,49,27,7,7,22
2013,1,REG,BUF,NE,21,23,7,7,-2
2013,1,REG,CAR,SEA,7,12,7,7,-5
2013,1,REG,CHI,CIN,24,21,7,7,3
2013,1,REG,CLE,MIA,10,23,7,7,-13
2013,1,REG,DET,MIN,34,24,7,7,10
2013,1,REG,IND,OAK,21,17,7,7,4
2013,1,REG,JAX,KC,2,28,7,7,-26
2013,1,REG,NO,ATL,23,17,7,7,6
2013,1,REG,NYJ,TB,18,17,7,7,1
2013,1,REG,PIT,TEN,9,16,7,7,-7
2013,1,REG,SF,GB,34,28,7,7,6
2013,1,REG,STL,ARI,27,24,7,7,3
2013,1,REG,DAL,NYG,36,31,7,7,5
2013,1,REG,WAS,PHI,27,33,7,7,-6
2013,1,REG,SD,HOU,28,31,7,7,-3
2013,2,REG,NE,NYJ,13,10,4,4,3
2013,2,REG,ATL,STL,31,24,7,7,7
2013,2,REG,BAL,CLE,14,6,10,7,8
2013,2,REG,BUF,CAR,24,23,7,7,1
2013,2,REG,CHI,MIN,31,30,7,7,1
2013,2,REG,GB,WAS,38,20,7,6,18
2013,2,REG,HOU,TEN,30,24,6,7,6
2013,2,REG,IND,MIA,20,24,7,7,-4
2013,2,REG,KC,DAL,17,16,7,7,1
2013,2,REG,PHI,SD,30,33,6,6,-3
2013,2,REG,ARI,DET,25,21,7,7,4
2013,2,REG,TB,NO,14,16,7,7,-2
2013,2,REG,NYG,DEN,23,41,7,10,-18
2013,2,REG,OAK,JAX,19,9,7,7,10
2013,2,REG,SEA,SF,29,3,7,7,26
2013,2,REG,CIN,PIT,20,10,8,8,10
2013,3,REG,PHI,KC,16,26,4,4,-10
2013,3,REG,BAL,HOU,30,9,7,7,21
2013,3,REG,CAR,NYG,38,0,7,7,38
2013,3,REG,CIN,GB,34,30,6,7,4
2013,3,REG,DAL,STL,31,7,7,7,24
2013,3,REG,MIN,CLE,27,31,7,7,-4
2013,3,REG,NE,TB,23,3,10,7,20
2013,3,REG,NO,ARI,31,7,7,7,24
2013,3,REG,TEN,SD,20,17,7,7,3
2013,3,REG,WAS,DET,20,27,7,7,-7
2013,3,REG,MIA,ATL,27,23,7,7,4
2013,3,REG,NYJ,BUF,27,20,10,7,7
2013,3,REG,SEA,JAX,45,17,7,7,28
2013,3,REG,SF,IND,7,27,7,7,-20
2013,3,REG,PIT,CHI,23,40,6,7,-17
2013,3,REG,DEN,OAK,37,21,8,8,16
2013,4,REG,STL,SF,11,35,4,4,-24
2013,4,REG,BUF,BAL,23,20,7,7,3
2013,4,REG,CLE,CIN,17,6,7,7,11
2013,4,REG,DET,CHI,40,32,7,7,8
2013,4,REG,HOU,SEA,20,23,7,7,-3
2013,4,REG,JAX,IND,3,37,7,7,-34
2013,4,REG,KC,NYG,31,7,10,7,24
2013,4,REG,MIN,PIT,34,27,7,7,7
2013,4,REG,TB,ARI,10,13,7,7,-3
2013,4,REG,TEN,NYJ,38,13,7,7,25
2013,4,REG,DEN,PHI,52,20,6,10,32
2013,4,REG,OAK,WAS,14,24,6,7,-10
2013,4,REG,SD,DAL,30,21,7,7,9
2013,4,REG,ATL,NE,23,30,7,7,-7
2013,4,REG,NO,MIA,38,17,8,8,21
2013,5,REG,CLE,BUF,37,24,4,4,13
2013,5,REG,CHI,NO,18,26,7,6,-8
2013,5,REG,CIN,NE,13,6,7,7,7
2013,5,REG,GB,DET,22,9,14,7,13
2013,5,REG,IND,SEA,34,28,7,7,6
2013,5,REG,MIA,BAL,23,26,6,7,-3
2013,5,REG,NYG,PHI,21,36,7,7,-15
2013,5,REG,STL,JAX,34,20,10,7,14
2013,5,REG,TEN,KC,17,26,7,7,-9
2013,5,REG,ARI,CAR,22,6,7,14,16
2013,5,REG,DAL,DEN,48,51,7,7,-3
2013,5,REG,SF,HOU,34,3,10,7,31
2013,5,REG,OAK,SD,27,17,7,7,10
2013,5,REG,ATL,NYJ,28,30,8,8,-2
2013,6,REG,CHI,NYG,27,21,4,4,6
2013,6,REG,BAL,GB,17,19,7,7,-2
2013,6,REG,BUF,CIN,24,27,10,7,-3
2013,6,REG,CLE,DET,17,31,10,7,-14
2013,6,REG,HOU,STL,13,38,7,7,-25
2013,6,REG,KC,OAK,24,7,7,7,17
2013,6,REG,MIN,CAR,10,35,14,7,-25
2013,6,REG,NYJ,PIT,6,19,6,14,-13
2013,6,REG,TB,PHI,20,31,14,7,-11
2013,6,REG,DEN,JAX,35,19,7,7,16
2013,6,REG,SEA,TEN,20,13,7,7,7
2013,6,REG,NE,NO,30,27,7,7,3
2013,6,REG,SF,ARI,32,20,7,7,12
2013,6,REG,DAL,WAS,31,16,7,14,15
2013,6,REG,SD,IND,19,9,8,8,10
2013,7,REG,ARI,SEA,22,34,4,4,-12
2013,7,REG,ATL,TB,31,23,13,7,8
2013,7,REG,CAR,STL,30,15,7,7,15
2013,7,REG,DET,CIN,24,27,7,7,-3
2013,7,REG,JAX,SD,6,24,7,6,-18
2013,7,REG,MIA,BUF,21,23,14,7,-2
2013,7,REG,NYJ,NE,30,27,7,7,3
2013,7,REG,PHI,DAL,3,17,7,7,-14
2013,7,REG,WAS,CHI,45,41,7,10,4
2013,7,REG,TEN,SF,17,31,7,7,-14
2013,7,REG,GB,CLE,31,13,7,7,18
2013,7,REG,KC,HOU,17,16,7,7,1
2013,7,REG,PIT,BAL,19,16,7,7,3
2013,7,REG,IND,DEN,39,33,6,7,6
2013,7,REG,NYG,MIN,23,7,11,8,16
2013,8,REG,TB,CAR,13,31,4,4,-18
2013,8,REG,DET,DAL,31,30,7,7,1
2013,8,REG,JAX,SF,10,42,7,7,-32
2013,8,REG,KC,CLE,23,17,7,7,6
2013,8,REG,NE,MIA,27,17,7,7,10
2013,8,REG,NO,BUF,35,17,14,7,18
2013,8,REG,PHI,NYG,7,15,7,6,-8
2013,8,REG,CIN,NYJ,49,9,7,7,40
2013,8,REG,OAK,PIT,21,18,14,7,3
2013,8,REG,ARI,ATL,27,13,10,7,14
2013,8,REG,DEN,WAS,45,21,7,7,24
2013,8,REG,MIN,GB,31,44,6,7,-13
2013,8,REG,STL,SEA,9,14,8,11,-5
2013,9,REG,MIA,CIN,22,20,4,4,2
2013,9,REG,BUF,KC,13,23,7,7,-10
2013,9,REG,CAR,ATL,34,10,10,7,24
2013,9,REG,DAL,MIN,27,23,7,7,4
2013,9,REG,NYJ,NO,26,20,7,7,6
2013,9,REG,STL,TEN,21,28,6,14,-7
2013,9,REG,WAS,SD,30,24,7,14,6
2013,9,REG,OAK,PHI,20,49,7,7,-29
2013,9,REG,SEA,TB,27,24,6,10,3
2013,9,REG,CLE,BAL,24,18,7,14,6
2013,9,REG,NE,PIT,55,31,7,7,24
2013,9,REG,HOU,IND,24,27,14,14,-3
2013,9,REG,GB,CHI,20,27,8,15,-7
2013,10,REG,MIN,WAS,34,27,4,4,7
2013,10,REG,ATL,SEA,10,33,7,7,-23
2013,10,REG,BAL,CIN,20,17,7,10,3
2013,10,REG,CHI,DET,19,21,6,14,-2
2013,10,REG,GB,PHI,13,27,6,7,-14
2013,10,REG,IND,STL,8,38,7,7,-30
2013,10,REG,NYG,OAK,24,20,14,7,4
2013,10,REG,PIT,BUF,23,10,7,7,13
2013,10,REG,TEN,JAX,27,29,7,14,-2
2013,10,REG,SF,CAR,9,10,14,7,-1
2013,10,REG,ARI,HOU,27,24,14,7,3
2013,10,REG,SD,DEN,20,28,7,14,-8
2013,10,REG,NO,DAL,49,17,7,7,32
2013,10,REG,TB,MIA,22,19,8,11,3
2013,11,REG,TEN,IND,27,30,4,4,-3
2013,11,REG,BUF,NYJ,37,14,7,14,23
2013,11,REG,CHI,BAL,23,20,7,7,3
2013,11,REG,CIN,CLE,41,20,7,14,21
2013,11,REG,HOU,OAK,23,28,7,7,-5
2013,11,REG,JAX,ARI,14,27,7,7,-13
2013,11,REG,PHI,WAS,24,16,7,10,8
2013,11,REG,PIT,DET,37,27,7,7,10
2013,11,REG,TB,ATL,41,28,6,7,13
2013,11,REG,MIA,SD,20,16,6,7,4
2013,11,REG,NO,SF,23,20,7,7,3
2013,11,REG,NYG,GB,27,13,7,7,14
2013,11,REG,SEA,MIN,41,20,7,10,21
2013,11,REG,DEN,KC,27,17,7,14,10
2013,11,REG,CAR,NE,24,20,8,15,4
2013,12,REG,ATL,NO,13,17,4,4,-4
2013,12,REG,BAL,NYJ,19,3,7,7,16
2013,12,REG,CLE,PIT,11,27,7,7,-16
2013,12,REG,DET,TB,21,24,7,7,-3
2013,12,REG,GB,MIN,26,26,7,7,0
2013,12,REG,HOU,JAX,6,13,7,7,-7
2013,12,REG,KC,SD,38,41,7,7,-3
2013,12,REG,MIA,CAR,16,20,7,6,-4
2013,12,REG,STL,CHI,42,21,14,7,21
2013,12,REG,ARI,IND,40,11,7,10,29
2013,12,REG,OAK,TEN,19,23,7,10,-4
2013,12,REG,NYG,DAL,21,24,7,14,-3
2013,12,REG,NE,DEN,34,31,6,7,3
2013,12,REG,WAS,SF,6,27,8,8,-21
2013,13,REG,DET,GB,40,10,4,4,30
2013,13,REG,DAL,OAK,31,24,4,4,7
2013,13,REG,BAL,PIT,22,20,4,4,2
2013,13,REG,CAR,TB,27,6,7,7,21
2013,13,REG,CLE,JAX,28,32,7,7,-4
2013,13,REG,HOU,NE,31,34,7,7,-3
2013,13,REG,IND,TEN,22,14,7,7,8
2013,13,REG,MIN,CHI,23,20,7,7,3
2013,13,REG,NYJ,MIA,3,23,7,7,-20
2013,13,REG,PHI,ARI,24,21,14,7,3
2013,13,REG,BUF,ATL,31,34,14,10,-3
2013,13,REG,SF,STL,23,13,6,7,10
2013,13,REG,KC,DEN,28,35,7,7,-7
2013,13,REG,SD,CIN,10,17,7,14,-7
2013,13,REG,WAS,NYG,17,24,6,7,-7
2013,13,REG,SEA,NO,34,7,15,11,27
2013,14,REG,JAX,HOU,27,20,4,4,7
2013,14,REG,BAL,MIN,29,26,10,7,3
2013,14,REG,CIN,IND,42,28,7,7,14
2013,14,REG,GB,ATL,22,21,10,7,1
2013,14,REG,NE,CLE,27,26,7,7,1
2013,14,REG,NYJ,OAK,37,27,7,10,10
2013,14,REG,PHI,DET,34,20,7,10,14
2013,14,REG,PIT,MIA,28,34,10,7,-6
2013,14,REG,TB,BUF,27,6,7,7,21
2013,14,REG,WAS,KC,10,45,7,7,-35
2013,14,REG,DEN,TEN,51,28,7,7,23
2013,14,REG,ARI,STL,30,10,7,7,20
2013,14,REG,SD,NYG,37,14,7,7,23
2013,14,REG,SF,SEA,19,17,7,6,2
2013,14,REG,NO,CAR,31,13,6,7,18
2013,14,REG,CHI,DAL,45,28,8,11,17
2013,15,REG,DEN,SD,20,27,4,4,-7
2013,15,REG,ATL,WAS,27,26,7,7,1
2013,15,REG,CLE,CHI,31,38,7,6,-7
2013,15,REG,IND,HOU,25,3,7,10,22
2013,15,REG,JAX,BUF,20,27,10,7,-7
2013,15,REG,MIA,NE,24,20,7,7,4
2013,15,REG,MIN,PHI,48,30,7,7,18
2013,15,REG,NYG,SEA,0,23,7,7,-23
2013,15,REG,TB,SF,14,33,7,7,-19
2013,15,REG,CAR,NYJ,30,20,7,7,10
2013,15,REG,OAK,KC,31,56,7,7,-25
2013,15,REG,DAL,GB,36,37,6,7,-1
2013,15,REG,STL,NO,27,16,7,7,11
2013,15,REG,TEN,ARI,34,37,7,7,-3
2013,15,REG,PIT,CIN,30,20,7,7,10
2013,15,REG,DET,BAL,16,18,8,8,-2
2013,16,REG,BUF,MIA,19,0,7,7,19
2013,16,REG,CAR,NO,17,13,7,7,4
2013,16,REG,CIN,MIN,42,14,7,7,28
2013,16,REG,HOU,DEN,13,37,7,10,-24
2013,16,REG,JAX,TEN,16,20,7,7,-4
2013,16,REG,KC,IND,7,23,7,7,-16
2013,16,REG,NYJ,CLE,24,13,7,7,11
2013,16,REG,STL,TB,23,13,7,7,10
2013,16,REG,WAS,DAL,23,24,7,7,-1
2013,16,REG,DET,NYG,20,23,6,7,-3
2013,16,REG,SEA,ARI,10,17,7,7,-7
2013,16,REG,BAL,NE,7,41,6,7,-34
2013,16,REG,GB,PIT,31,38,7,7,-7
2013,16,REG,SD,OAK,26,13,10,7,13
2013,16,REG,PHI,CHI,54,11,7,7,43
2013,16,REG,SF,ATL,34,24,8,8,10
2013,17,REG,ATL,CAR,20,21,6,7,-1
2013,17,REG,CIN,BAL,34,17,7,7,17
2013,17,REG,IND,JAX,30,10,7,7,20
2013,17,REG,MIA,NYJ,7,20,7,7,-13
2013,17,REG,MIN,DET,14,13,7,7,1
2013,17,REG,NYG,WAS,20,6,7,7,14
2013,17,REG,PIT,CLE,20,7,7,7,13
2013,17,REG,TEN,HOU,16,10,7,7,6
2013,17,REG,ARI,SF,20,23,7,6,-3
2013,17,REG,CHI,GB,28,33,7,7,-5
2013,17,REG,NE,BUF,34,20,7,7,14
2013,17,REG,NO,TB,42,17,7,7,25
2013,17,REG,OAK,DEN,14,34,7,7,-20
2013,17,REG,SD,KC,27,24,7,7,3
2013,17,REG,SEA,STL,27,9,7,7,18
2013,17,REG,DAL,PHI,22,24,7,7,-2
2014,1,REG,SEA,GB,36,16,7,7,20
2014,1,REG,ATL,NO,37,34,7,7,3
2014,1,REG,BAL,CIN,16,23,7,7,-7
2014,1,REG,CHI,BUF,20,23,7,7,-3
2014,1,REG,HOU,WAS,17,6,7,7,11
2014,1,REG,KC,TEN,10,26,7,7,-16
2014,1,REG,MIA,NE,33,20,7,7,13
2014,1,REG,NYJ,OAK,19,14,7,7,5
2014,1,REG,PHI,JAX,34,17,7,7,17
2014,1,REG,PIT,CLE,30,27,7,7,3
2014,1,REG,STL,MIN,6,34,7,7,-28
2014,1,REG,DAL,SF,17,28,7,7,-11
2014,1,REG,TB,CAR,14,20,7,7,-6
2014,1,REG,DEN,IND,31,24,7,7,7
2014,1,REG,DET,NYG,35,14,7,7,21
2014,1,REG,ARI,SD,18,17,7,7,1
2014,2,REG,BAL,PIT,26,6,4,4,20
2014,2,REG,BUF,MIA,29,10,7,7,19
2014,2,REG,CAR,DET,24,7,7,6,17
2014,2,REG,CIN,ATL,24,10,7,7,14
2014,2,REG,CLE,NO,26,24,7,7,2
2014,2,REG,MIN,NE,7,30,7,7,-23
2014,2,REG,NYG,ARI,14,25,6,6,-11
2014,2,REG,TEN,DAL,10,26,7,7,-16
2014,2,REG,WAS,JAX,41,10,7,7,31
2014,2,REG,SD,SEA,30,21,6,10,9
2014,2,REG,TB,STL,17,19,7,7,-2
2014,2,REG,DEN,KC,24,17,7,7,7
2014,2,REG,GB,NYJ,31,24,10,7,7
2014,2,REG,OAK,HOU,14,30,7,7,-16
2014,2,REG,SF,CHI,20,28,7,7,-8
2014,2,REG,IND,PHI,27,30,8,8,-3
2014,3,REG,ATL,TB,56,14,4,4,42
2014,3,REG,BUF,SD,10,22,7,7,-12
2014,3,REG,CIN,TEN,33,7,7,7,26
2014,3,REG,CLE,BAL,21,23,7,10,-2
2014,3,REG,DET,GB,19,7,7,7,12
2014,3,REG,JAX,IND,17,44,7,6,-27
2014,3,REG,NE,OAK,16,9,7,7,7
2014,3,REG,NO,MIN,20,9,7,7,11
2014,3,REG,NYG,HOU,30,17,7,7,13
2014,3,REG,PHI,WAS,37,34,6,7,3
2014,3,REG,STL,DAL,31,34,7,7,-3
2014,3,REG,ARI,SF,23,14,7,7,9
2014,3,REG,MIA,KC,15,34,7,7,-19
2014,3,REG,SEA,DEN,26,20,7,7,6
2014,3,REG,CAR,PIT,19,37,7,10,-18
2014,3,REG,NYJ,CHI,19,27,8,8,-8
2014,4,REG,WAS,NYG,14,45,4,4,-31
2014,4,REG,BAL,CAR,38,10,7,7,28
2014,4,REG,CHI,GB,17,38,6,7,-21
2014,4,REG,HOU,BUF,23,17,7,7,6
2014,4,REG,IND,TEN,41,17,7,7,24
2014,4,REG,NYJ,DET,17,24,6,7,-7
2014,4,REG,OAK,MIA,14,38,7,7,-24
2014,4,REG,PIT,TB,24,27,7,10,-3
2014,4,REG,SD,JAX,33,14,7,7,19
2014,4,REG,MIN,ATL,41,28,7,10,13
2014,4,REG,SF,PHI,26,21,7,7,5
2014,4,REG,DAL,NO,38,17,7,7,21
2014,4,REG,KC,NE,41,14,8,8,27
2014,5,REG,GB,MIN,42,10,4,4,32
2014,5,REG,CAR,CHI,31,24,7,7,7
2014,5,REG,DAL,HOU,20,17,7,7,3
2014,5,REG,DET,BUF,14,17,7,7,-3
2014,5,REG,IND,BAL,20,13,7,7,7
2014,5,REG,JAX,PIT,9,17,7,7,-8
2014,5,REG,NO,TB,37,31,7,7,6
2014,5,REG,NYG,ATL,30,20,10,7,10
2014,5,REG,PHI,STL,34,28,7,14,6
2014,5,REG,TEN,CLE,28,29,7,14,-1
2014,5,REG,DEN,ARI,41,20,14,14,21
2014,5,REG,SD,NYJ,31,0,7,7,31
2014,5,REG,SF,KC,22,17,7,6,5
2014,5,REG,NE,CIN,43,17,6,14,26
2014,5,REG,WAS,SEA,17,27,11,15,-10
2014,6,REG,HOU,IND,28,33,4,4,-5
2014,6,REG,BUF,NE,22,37,7,7,-15
2014,6,REG,CIN,CAR,37,37,7,7,0
2014,6,REG,CLE,PIT,31,10,7,7,21
2014,6,REG,MIA,GB,24,27,14,10,-3
2014,6,REG,MIN,DET,3,17,10,7,-14
2014,6,REG,NYJ,DEN,17,31,7,7,-14
2014,6,REG,TB,BAL,17,48,7,7,-31
2014,6,REG,TEN,JAX,16,14,7,7,2
2014,6,REG,OAK,SD,28,31,14,7,-3
2014,6,REG,ARI,WAS,30,20,7,6,10
2014,6,REG,ATL,CHI,13,27,7,7,-14
2014,6,REG,SEA,DAL,23,30,6,7,-7
2014,6,REG,PHI,NYG,27,0,7,7,27
2014,6,REG,STL,SF,17,31,8,8,-14
2014,7,REG,NE,NYJ,27,25,4,4,2
2014,7,REG,BAL,ATL,29,7,7,7,22
2014,7,REG,BUF,MIN,17,16,7,7,1
2014,7,REG,CHI,MIA,14,27,7,7,-13
2014,7,REG,DET,NO,24,23,7,14,1
2014,7,REG,GB,CAR,38,17,7,7,21
2014,7,REG,IND,CIN,27,0,10,7,27
2014,7,REG,JAX,CLE,24,6,7,7,18
2014,7,REG,STL,SEA,28,26,6,7,2
2014,7,REG,WAS,TEN,19,17,7,7,2
2014,7,REG,SD,KC,20,23,7,14,-3
2014,7,REG,DAL,NYG,31,21,7,7,10
2014,7,REG,OAK,ARI,13,24,7,7,-11
2014,7,REG,DEN,SF,42,17,7,6,25
2014,7,REG,PIT,HOU,30,23,8,11,7
2014,8,REG,DEN,SD,35,21,4,4,14
2014,8,REG,ATL,DET,21,22,7,7,-1
2014,8,REG,CAR,SEA,9,13,7,7,-4
